 Zone T="   1.00000000000000000000000000000000      
 th,  thickness
    0.3115    0.0200
    0.3129    0.0200
    0.3157    0.0200
    0.3202    0.0200
    0.3262    0.0200
    0.3332    0.0200
    0.3404    0.0200
    0.3472    0.0200
    0.3536    0.0200
    0.3599    0.0200
    0.3665    0.0200
    0.3743    0.0200
    0.3840    0.0200
    0.3794    0.0200
    0.0650    0.0200
    0.1162    0.0200
    0.1485    0.0200
    0.1645    0.0200
    0.1739    0.0200
    0.1800    0.0200
    0.1838    0.0200
    0.1862    0.0200
    0.1874    0.0200
    0.1876    0.0200
    0.1868    0.0200
    0.1850    0.0200
    0.1823    0.0200
    0.1784    0.0200
    0.1732    0.0200
    0.1661    0.0200
    0.1563    0.0200
    0.1415    0.0200
    0.0956    0.0200
    0.0650    0.0200
    0.3514    0.0200
    0.3369    0.0200
    0.3281    0.0200
    0.3223    0.0200
    0.3184    0.0200
    0.3161    0.0200
    0.3152    0.0200
    0.3159    0.0200
    0.3180    0.0200
    0.3214    0.0200
    0.3256    0.0200
    0.3300    0.0200
    0.3342    0.0200
    0.3379    0.0200
    0.3409    0.0200
    0.3433    0.0200
    0.3451    0.0200
    0.3465    0.0200
    0.3473    0.0200
    0.3478    0.0200
 Zone T="   7.00000000000000000000000000000000      
 th,  thickness
    0.2403    0.0200
    0.2441    0.0200
    0.2501    0.0200
    0.2572    0.0200
    0.2647    0.0200
    0.2720    0.0200
    0.2789    0.0200
    0.2853    0.0200
    0.2913    0.0200
    0.2971    0.0200
    0.3031    0.0200
    0.3094    0.0200
    0.3163    0.0200
    0.3237    0.0200
    0.3316    0.0200
    0.3400    0.0200
    0.3493    0.0200
    0.3607    0.0200
    0.3765    0.0200
    0.3445    0.0200
    0.0650    0.0200
    0.0650    0.0200
    0.0756    0.0200
    0.1092    0.0200
    0.1214    0.0200
    0.1293    0.0200
    0.1347    0.0200
    0.1385    0.0200
    0.1410    0.0200
    0.1424    0.0200
    0.1428    0.0200
    0.1423    0.0200
    0.1409    0.0200
    0.1384    0.0200
    0.1346    0.0200
    0.1292    0.0200
    0.1212    0.0200
    0.1090    0.0200
    0.0745    0.0200
    0.0650    0.0200
    0.3249    0.0200
    0.3178    0.0200
    0.3138    0.0200
    0.3114    0.0200
    0.3101    0.0200
    0.3097    0.0200
    0.3102    0.0200
    0.3120    0.0200
    0.3151    0.0200
    0.3197    0.0200
    0.3258    0.0200
    0.3328    0.0200
    0.3400    0.0200
    0.3469    0.0200
    0.3533    0.0200
    0.3596    0.0200
    0.3663    0.0200
    0.3741    0.0200
    0.3840    0.0200
    0.3786    0.0200
    0.0650    0.0200
    0.1146    0.0200
    0.1470    0.0200
    0.1629    0.0200
    0.1721    0.0200
    0.1779    0.0200
    0.1816    0.0200
    0.1837    0.0200
    0.1846    0.0200
    0.1845    0.0200
    0.1834    0.0200
    0.1814    0.0200
    0.1783    0.0200
    0.1742    0.0200
    0.1688    0.0200
    0.1615    0.0200
    0.1517    0.0200
    0.1371    0.0200
    0.0942    0.0200
    0.0650    0.0200
    0.3454    0.0200
    0.3330    0.0200
    0.3260    0.0200
    0.3219    0.0200
    0.3199    0.0200
    0.3199    0.0200
    0.3219    0.0200
    0.3256    0.0200
    0.3305    0.0200
    0.3359    0.0200
    0.3410    0.0200
    0.3453    0.0200
    0.3489    0.0200
    0.3518    0.0200
    0.3542    0.0200
    0.3560    0.0200
    0.3575    0.0200
    0.3585    0.0200
    0.3592    0.0200
    0.3595    0.0200
 Zone T="   9.00000000000000000000000000000000      
 th,  thickness
    0.2480    0.0200
    0.2521    0.0200
    0.2585    0.0200
    0.2655    0.0200
    0.2722    0.0200
    0.2784    0.0200
    0.2841    0.0200
    0.2893    0.0200
    0.2943    0.0200
    0.2992    0.0200
    0.3044    0.0200
    0.3101    0.0200
    0.3164    0.0200
    0.3234    0.0200
    0.3310    0.0200
    0.3392    0.0200
    0.3484    0.0200
    0.3598    0.0200
    0.3755    0.0200
    0.3431    0.0200
    0.0650    0.0200
    0.0650    0.0200
    0.0660    0.0200
    0.1014    0.0200
    0.1134    0.0200
    0.1212    0.0200
    0.1266    0.0200
    0.1303    0.0200
    0.1327    0.0200
    0.1341    0.0200
    0.1346    0.0200
    0.1341    0.0200
    0.1327    0.0200
    0.1302    0.0200
    0.1265    0.0200
    0.1211    0.0200
    0.1133    0.0200
    0.1014    0.0200
    0.0694    0.0200
    0.0650    0.0200
    0.3208    0.0200
    0.3149    0.0200
    0.3117    0.0200
    0.3098    0.0200
    0.3089    0.0200
    0.3088    0.0200
    0.3096    0.0200
    0.3115    0.0200
    0.3147    0.0200
    0.3194    0.0200
    0.3254    0.0200
    0.3324    0.0200
    0.3396    0.0200
    0.3465    0.0200
    0.3529    0.0200
    0.3592    0.0200
    0.3660    0.0200
    0.3739    0.0200
    0.3840    0.0200
    0.3776    0.0200
    0.0650    0.0200
    0.1126    0.0200
    0.1451    0.0200
    0.1609    0.0200
    0.1699    0.0200
    0.1754    0.0200
    0.1788    0.0200
    0.1807    0.0200
    0.1813    0.0200
    0.1809    0.0200
    0.1795    0.0200
    0.1771    0.0200
    0.1738    0.0200
    0.1694    0.0200
    0.1637    0.0200
    0.1564    0.0200
    0.1465    0.0200
    0.1320    0.0200
    0.0899    0.0200
    0.0650    0.0200
    0.3429    0.0200
    0.3323    0.0200
    0.3269    0.0200
    0.3246    0.0200
    0.3249    0.0200
    0.3275    0.0200
    0.3319    0.0200
    0.3375    0.0200
    0.3432    0.0200
    0.3482    0.0200
    0.3525    0.0200
    0.3559    0.0200
    0.3588    0.0200
    0.3611    0.0200
    0.3630    0.0200
    0.3645    0.0200
    0.3656    0.0200
    0.3665    0.0200
    0.3670    0.0200
    0.3673    0.0200
 Zone T="   365.000000000000000000000000000000      
 th,  thickness
    0.2950    0.0200
    0.2958    0.0200
    0.2973    0.0200
    0.2990    0.0200
    0.3008    0.0200
    0.3027    0.0200
    0.3049    0.0200
    0.3076    0.0200
    0.3110    0.0200
    0.3154    0.0200
    0.3208    0.0200
    0.3271    0.0200
    0.3337    0.0200
    0.3401    0.0200
    0.3461    0.0200
    0.3521    0.0200
    0.3587    0.0200
    0.3665    0.0200
    0.3771    0.0200
    0.3580    0.0200
    0.0650    0.0200
    0.0902    0.0200
    0.1193    0.0200
    0.1299    0.0200
    0.1332    0.0200
    0.1326    0.0200
    0.1295    0.0200
    0.1251    0.0200
    0.1201    0.0200
    0.1148    0.0200
    0.1091    0.0200
    0.1028    0.0200
    0.0958    0.0200
    0.0883    0.0200
    0.0809    0.0200
    0.0746    0.0200
    0.0700    0.0200
    0.0672    0.0200
    0.0650    0.0200
    0.0650    0.0200
    0.3024    0.0200
    0.3041    0.0200
    0.3038    0.0200
    0.3040    0.0200
    0.3046    0.0200
    0.3057    0.0200
    0.3073    0.0200
    0.3098    0.0200
    0.3134    0.0200
    0.3182    0.0200
    0.3244    0.0200
    0.3314    0.0200
    0.3387    0.0200
    0.3456    0.0200
    0.3520    0.0200
    0.3585    0.0200
    0.3655    0.0200
    0.3738    0.0200
    0.3846    0.0200
    0.3765    0.0200
